index,northing,easting,time,stakes,zones,aspect,slope,depths,watershed
884,464670.6,5262448.0,2024-02-01,S224,Lagg,187.7631,3.17706,0.5,S2
885,464670.6,5262448.0,2024-02-09,S224,Lagg,187.7631,3.17706,0.5,S2
886,464670.6,5262448.0,2024-02-15,S224,Lagg,187.7631,3.17706,2.0,S2
887,464670.6,5262448.0,2024-02-21,S224,Lagg,187.7631,3.17706,1.0,S2
888,464670.6,5262448.0,2024-03-01,S224,Lagg,187.7631,3.17706,0.5,S2
889,464670.6,5262448.0,2024-03-06,S224,Lagg,187.7631,3.17706,0.0,S2
890,464670.6,5262448.0,2024-03-13,S224,Lagg,187.7631,3.17706,0.0,S2
891,464670.6,5262448.0,2024-03-21,S224,Lagg,187.7631,3.17706,0.0,S2
892,464670.6,5262448.0,2024-03-29,S224,Lagg,187.7631,3.17706,20.0,S2
893,464670.6,5262448.0,2024-04-03,S224,Lagg,187.7631,3.17706,13.0,S2
894,464670.6,5262448.0,2024-04-11,S224,Lagg,187.7631,3.17706,0.0,S2
895,464670.6,5262448.0,2024-04-19,S224,Lagg,187.7631,3.17706,0.0,S2
896,464670.6,5262448.0,2024-12-04,S224,Lagg,187.7631,3.17706,10.0,S2
897,464670.6,5262448.0,2024-12-20,S224,Lagg,187.7631,3.17706,16.0,S2
898,464670.6,5262448.0,2025-01-06,S224,Lagg,187.7631,3.17706,13.0,S2
899,464670.6,5262448.0,2025-01-10,S224,Lagg,187.7631,3.17706,14.0,S2
900,464670.6,5262448.0,2025-01-17,S224,Lagg,187.7631,3.17706,20.0,S2
901,464670.6,5262448.0,2025-01-24,S224,Lagg,187.7631,3.17706,23.0,S2
902,464670.6,5262448.0,2025-01-30,S224,Lagg,187.7631,3.17706,17.0,S2
903,464670.6,5262448.0,2025-02-07,S224,Lagg,187.7631,3.17706,32.0,S2
904,464670.6,5262448.0,2024-02-14,S224,Lagg,187.7631,3.17706,32.0,S2
905,464670.6,5262448.0,2025-02-21,S224,Lagg,187.7631,3.17706,35.0,S2
906,464670.6,5262448.0,2025-03-07,S224,Lagg,187.7631,3.17706,13.0,S2
907,464670.6,5262448.0,2025-03-13,S224,Lagg,187.7631,3.17706,13.0,S2
908,464670.6,5262448.0,2025-03-20,S224,Lagg,187.7631,3.17706,8.0,S2
909,464670.6,5262448.0,2025-03-27,S224,Lagg,187.7631,3.17706,9.0,S2
910,464670.6,5262448.0,2025-04-04,S224,Lagg,187.7631,3.17706,8.0,S2
911,464670.6,5262448.0,2025-04-10,S224,Lagg,187.7631,3.17706,5.0,S2
912,464670.6,5262500.0,2022-11-25,S225,Lagg,58.388,1.09319,0.0,S2
913,464670.6,5262500.0,2022-12-02,S225,Lagg,58.388,1.09319,8.0,S2
914,464670.6,5262500.0,2022-12-30,S225,Lagg,58.388,1.09319,34.0,S2
915,464670.6,5262500.0,2023-01-05,S225,Lagg,58.388,1.09319,40.5,S2
916,464670.6,5262500.0,2023-01-13,S225,Lagg,58.388,1.09319,45.0,S2
917,464670.6,5262500.0,2023-01-20,S225,Lagg,58.388,1.09319,42.0,S2
918,464670.6,5262500.0,2023-02-01,S225,Lagg,58.388,1.09319,49.0,S2
919,464670.6,5262500.0,2023-02-10,S225,Lagg,58.388,1.09319,56.0,S2
920,464670.6,5262500.0,2023-02-17,S225,Lagg,58.388,1.09319,47.0,S2
921,464670.6,5262500.0,2023-02-24,S225,Lagg,58.388,1.09319,53.0,S2
922,464670.6,5262500.0,2023-03-09,S225,Lagg,58.388,1.09319,57.0,S2
923,464670.6,5262500.0,2023-03-17,S225,Lagg,58.388,1.09319,61.0,S2
924,464670.6,5262500.0,2023-03-24,S225,Lagg,58.388,1.09319,50.0,S2
925,464670.6,5262500.0,2023-03-31,S225,Lagg,58.388,1.09319,51.0,S2
926,464670.6,5262500.0,2023-04-14,S225,Lagg,58.388,1.09319,34.0,S2
927,464670.6,5262500.0,2023-04-28,S225,Lagg,58.388,1.09319,19.0,S2
928,464670.6,5262500.0,2023-05-05,S225,Lagg,58.388,1.09319,0.0,S2
929,464670.6,5262500.0,2023-12-01,S225,Lagg,58.388,1.09319,0.0,S2
930,464670.6,5262500.0,2024-01-22,S225,Lagg,58.388,1.09319,12.0,S2
931,464670.6,5262500.0,2024-01-31,S225,Lagg,58.388,1.09319,9.0,S2
932,464670.6,5262500.0,2024-02-01,S225,Lagg,58.388,1.09319,4.0,S2
933,464670.6,5262500.0,2024-02-09,S225,Lagg,58.388,1.09319,4.0,S2
934,464670.6,5262500.0,2024-02-15,S225,Lagg,58.388,1.09319,2.0,S2
935,464670.6,5262500.0,2024-02-21,S225,Lagg,58.388,1.09319,1.0,S2
936,464670.6,5262500.0,2024-03-01,S225,Lagg,58.388,1.09319,1.0,S2
937,464670.6,5262500.0,2024-03-06,S225,Lagg,58.388,1.09319,0.0,S2
938,464670.6,5262500.0,2024-03-13,S225,Lagg,58.388,1.09319,0.0,S2
939,464670.6,5262500.0,2024-03-21,S225,Lagg,58.388,1.09319,0.0,S2
940,464670.6,5262500.0,2024-03-29,S225,Lagg,58.388,1.09319,17.0,S2
941,464670.6,5262500.0,2024-04-03,S225,Lagg,58.388,1.09319,8.0,S2
942,464670.6,5262500.0,2024-04-11,S225,Lagg,58.388,1.09319,0.0,S2
943,464670.6,5262500.0,2024-04-19,S225,Lagg,58.388,1.09319,0.0,S2
944,464670.6,5262500.0,2024-12-04,S225,Lagg,58.388,1.09319,10.0,S2
945,464670.6,5262500.0,2024-12-20,S225,Lagg,58.388,1.09319,22.0,S2
946,464670.6,5262500.0,2025-01-06,S225,Lagg,58.388,1.09319,15.0,S2
947,464670.6,5262500.0,2025-01-10,S225,Lagg,58.388,1.09319,18.0,S2
948,464670.6,5262500.0,2025-01-17,S225,Lagg,58.388,1.09319,19.0,S2
949,464670.6,5262500.0,2025-01-24,S225,Lagg,58.388,1.09319,23.0,S2
950,464670.6,5262500.0,2025-01-30,S225,Lagg,58.388,1.09319,23.0,S2
951,464670.6,5262500.0,2025-02-07,S225,Lagg,58.388,1.09319,38.0,S2
952,464670.6,5262500.0,2024-02-14,S225,Lagg,58.388,1.09319,31.0,S2
953,464670.6,5262500.0,2025-02-21,S225,Lagg,58.388,1.09319,36.0,S2
954,464670.6,5262500.0,2025-03-07,S225,Lagg,58.388,1.09319,19.0,S2
955,464670.6,5262500.0,2025-03-13,S225,Lagg,58.388,1.09319,19.0,S2
956,464670.6,5262500.0,2025-03-20,S225,Lagg,58.388,1.09319,13.0,S2
957,464670.6,5262500.0,2025-03-27,S225,Lagg,58.388,1.09319,0.0,S2
958,464670.6,5262500.0,2025-04-04,S225,Lagg,58.388,1.09319,9.0,S2
959,464670.6,5262500.0,2025-04-10,S225,Lagg,58.388,1.09319,5.0,S2
960,464670.6,5262552.0,2022-11-25,S226,Upland,275.0663,2.38778,0.0,S2
961,464670.6,5262552.0,2022-12-02,S226,Upland,275.0663,2.38778,8.5,S2
962,464670.6,5262552.0,2022-12-30,S226,Upland,275.0663,2.38778,35.0,S2
963,464670.6,5262552.0,2023-01-05,S226,Upland,275.0663,2.38778,33.5,S2
964,464670.6,5262552.0,2023-01-13,S226,Upland,275.0663,2.38778,34.0,S2
965,464670.6,5262552.0,2023-01-20,S226,Upland,275.0663,2.38778,40.0,S2
966,464670.6,5262552.0,2023-02-01,S226,Upland,275.0663,2.38778,40.0,S2
967,464670.6,5262552.0,2023-02-10,S226,Upland,275.0663,2.38778,40.0,S2
968,464670.6,5262552.0,2023-02-17,S226,Upland,275.0663,2.38778,35.0,S2
969,464670.6,5262552.0,2023-02-24,S226,Upland,275.0663,2.38778,44.0,S2
970,464670.6,5262552.0,2023-03-09,S226,Upland,275.0663,2.38778,41.0,S2
971,464670.6,5262552.0,2023-03-17,S226,Upland,275.0663,2.38778,54.0,S2
972,464670.6,5262552.0,2023-03-24,S226,Upland,275.0663,2.38778,59.0,S2
973,464670.6,5262552.0,2023-03-31,S226,Upland,275.0663,2.38778,53.0,S2
974,464670.6,5262552.0,2023-04-14,S226,Upland,275.0663,2.38778,0.0,S2
975,464670.6,5262552.0,2023-04-28,S226,Upland,275.0663,2.38778,0.0,S2
976,464670.6,5262552.0,2023-05-05,S226,Upland,275.0663,2.38778,0.0,S2
977,464670.6,5262552.0,2023-12-01,S226,Upland,275.0663,2.38778,0.0,S2
978,464670.6,5262552.0,2024-01-22,S226,Upland,275.0663,2.38778,11.0,S2
979,464670.6,5262552.0,2024-01-31,S226,Upland,275.0663,2.38778,8.0,S2
980,464670.6,5262552.0,2024-02-01,S226,Upland,275.0663,2.38778,0.5,S2
981,464670.6,5262552.0,2024-02-09,S226,Upland,275.0663,2.38778,0.5,S2
982,464670.6,5262552.0,2024-02-15,S226,Upland,275.0663,2.38778,0.5,S2
983,464670.6,5262552.0,2024-02-21,S226,Upland,275.0663,2.38778,0.0,S2
984,464670.6,5262552.0,2024-03-01,S226,Upland,275.0663,2.38778,0.5,S2
985,464670.6,5262552.0,2024-03-06,S226,Upland,275.0663,2.38778,0.0,S2
986,464670.6,5262552.0,2024-03-13,S226,Upland,275.0663,2.38778,0.0,S2
987,464670.6,5262552.0,2024-03-21,S226,Upland,275.0663,2.38778,0.0,S2
988,464670.6,5262552.0,2024-03-29,S226,Upland,275.0663,2.38778,16.0,S2
989,464670.6,5262552.0,2024-04-03,S226,Upland,275.0663,2.38778,5.0,S2
990,464670.6,5262552.0,2024-04-11,S226,Upland,275.0663,2.38778,0.0,S2
991,464670.6,5262552.0,2024-04-19,S226,Upland,275.0663,2.38778,0.0,S2
992,464670.6,5262552.0,2024-12-04,S226,Upland,275.0663,2.38778,11.0,S2
993,464670.6,5262552.0,2024-12-20,S226,Upland,275.0663,2.38778,18.0,S2
994,464670.6,5262552.0,2025-01-06,S226,Upland,275.0663,2.38778,13.0,S2
995,464670.6,5262552.0,2025-01-10,S226,Upland,275.0663,2.38778,16.0,S2
996,464670.6,5262552.0,2025-01-17,S226,Upland,275.0663,2.38778,18.0,S2
997,464670.6,5262552.0,2025-01-24,S226,Upland,275.0663,2.38778,22.0,S2
998,464670.6,5262552.0,2025-01-30,S226,Upland,275.0663,2.38778,22.0,S2
999,464670.6,5262552.0,2025-02-07,S226,Upland,275.0663,2.38778,34.0,S2
1000,464670.6,5262552.0,2024-02-14,S226,Upland,275.0663,2.38778,30.0,S2
1001,464670.6,5262552.0,2025-02-21,S226,Upland,275.0663,2.38778,36.0,S2
1002,464670.6,5262552.0,2025-03-07,S226,Upland,275.0663,2.38778,18.0,S2
1003,464670.6,5262552.0,2025-03-13,S226,Upland,275.0663,2.38778,18.0,S2
1004,464670.6,5262552.0,2025-03-20,S226,Upland,275.0663,2.38778,0.0,S2
1005,464670.6,5262552.0,2025-03-27,S226,Upland,275.0663,2.38778,0.0,S2
1006,464670.6,5262552.0,2025-04-04,S226,Upland,275.0663,2.38778,8.0,S2
1007,464670.6,5262552.0,2025-04-10,S226,Upland,275.0663,2.38778,0.0,S2
1104,464596.4,5262344.0,2022-11-25,S232,Lagg,25.94226,14.422,0.0,S2
1105,464596.4,5262344.0,2022-12-02,S232,Lagg,25.94226,14.422,9.0,S2
1106,464596.4,5262344.0,2022-12-30,S232,Lagg,25.94226,14.422,26.0,S2
1107,464596.4,5262344.0,2023-01-05,S232,Lagg,25.94226,14.422,36.5,S2
1108,464596.4,5262344.0,2023-01-13,S232,Lagg,25.94226,14.422,32.0,S2
1109,464596.4,5262344.0,2023-01-20,S232,Lagg,25.94226,14.422,37.0,S2
1110,464596.4,5262344.0,2023-02-01,S232,Lagg,25.94226,14.422,39.0,S2
1111,464596.4,5262344.0,2023-02-10,S232,Lagg,25.94226,14.422,41.0,S2
1112,464596.4,5262344.0,2023-02-17,S232,Lagg,25.94226,14.422,39.0,S2
1113,464596.4,5262344.0,2023-02-24,S232,Lagg,25.94226,14.422,52.0,S2
1114,464596.4,5262344.0,2023-03-09,S232,Lagg,25.94226,14.422,51.5,S2
1115,464596.4,5262344.0,2023-03-17,S232,Lagg,25.94226,14.422,55.0,S2
1116,464596.4,5262344.0,2023-03-24,S232,Lagg,25.94226,14.422,66.0,S2
1117,464596.4,5262344.0,2023-03-31,S232,Lagg,25.94226,14.422,53.0,S2
1118,464596.4,5262344.0,2023-04-14,S232,Lagg,25.94226,14.422,22.0,S2
1119,464596.4,5262344.0,2023-04-28,S232,Lagg,25.94226,14.422,19.0,S2
1120,464596.4,5262344.0,2023-05-05,S232,Lagg,25.94226,14.422,0.0,S2
1121,464596.4,5262344.0,2023-12-01,S232,Lagg,25.94226,14.422,0.0,S2
1122,464596.4,5262344.0,2024-01-22,S232,Lagg,25.94226,14.422,11.0,S2
1123,464596.4,5262344.0,2024-01-31,S232,Lagg,25.94226,14.422,8.0,S2
1124,464596.4,5262344.0,2024-02-01,S232,Lagg,25.94226,14.422,1.0,S2
1125,464596.4,5262344.0,2024-02-09,S232,Lagg,25.94226,14.422,1.0,S2
1126,464596.4,5262344.0,2024-02-15,S232,Lagg,25.94226,14.422,2.0,S2
1127,464596.4,5262344.0,2024-02-21,S232,Lagg,25.94226,14.422,2.0,S2
1128,464596.4,5262344.0,2024-03-01,S232,Lagg,25.94226,14.422,0.5,S2
1129,464596.4,5262344.0,2024-03-06,S232,Lagg,25.94226,14.422,0.0,S2
1130,464596.4,5262344.0,2024-03-13,S232,Lagg,25.94226,14.422,0.0,S2
1131,464596.4,5262344.0,2024-03-21,S232,Lagg,25.94226,14.422,0.0,S2
1132,464596.4,5262344.0,2024-03-29,S232,Lagg,25.94226,14.422,20.0,S2
1133,464596.4,5262344.0,2024-04-03,S232,Lagg,25.94226,14.422,11.0,S2
1134,464596.4,5262344.0,2024-04-11,S232,Lagg,25.94226,14.422,0.0,S2
1135,464596.4,5262344.0,2024-04-19,S232,Lagg,25.94226,14.422,0.0,S2
1136,464596.4,5262344.0,2024-12-04,S232,Lagg,25.94226,14.422,9.0,S2
1137,464596.4,5262344.0,2024-12-20,S232,Lagg,25.94226,14.422,15.0,S2
1138,464596.4,5262344.0,2025-01-06,S232,Lagg,25.94226,14.422,12.0,S2
1139,464596.4,5262344.0,2025-01-10,S232,Lagg,25.94226,14.422,16.0,S2
1140,464596.4,5262344.0,2025-01-17,S232,Lagg,25.94226,14.422,17.0,S2
1141,464596.4,5262344.0,2025-01-24,S232,Lagg,25.94226,14.422,22.0,S2
1142,464596.4,5262344.0,2025-01-30,S232,Lagg,25.94226,14.422,21.0,S2
1143,464596.4,5262344.0,2025-02-07,S232,Lagg,25.94226,14.422,36.0,S2
1144,464596.4,5262344.0,2024-02-14,S232,Lagg,25.94226,14.422,34.0,S2
1145,464596.4,5262344.0,2025-02-21,S232,Lagg,25.94226,14.422,34.0,S2
1146,464596.4,5262344.0,2025-03-07,S232,Lagg,25.94226,14.422,21.0,S2
1147,464596.4,5262344.0,2025-03-13,S232,Lagg,25.94226,14.422,11.0,S2
1148,464596.4,5262344.0,2025-03-20,S232,Lagg,25.94226,14.422,7.0,S2
1149,464596.4,5262344.0,2025-03-27,S232,Lagg,25.94226,14.422,8.0,S2
1150,464596.4,5262344.0,2025-04-04,S232,Lagg,25.94226,14.422,7.0,S2
1151,464596.4,5262344.0,2025-04-10,S232,Lagg,25.94226,14.422,3.0,S2
1152,464596.4,5262396.0,2022-11-25,S233,Bog,113.9634,0.70519,0.0,S2
1153,464596.4,5262396.0,2022-12-02,S233,Bog,113.9634,0.70519,10.0,S2
1154,464596.4,5262396.0,2022-12-30,S233,Bog,113.9634,0.70519,32.0,S2
1155,464596.4,5262396.0,2023-01-05,S233,Bog,113.9634,0.70519,36.0,S2
1156,464596.4,5262396.0,2023-01-13,S233,Bog,113.9634,0.70519,28.0,S2
1157,464596.4,5262396.0,2023-01-20,S233,Bog,113.9634,0.70519,43.0,S2
1158,464596.4,5262396.0,2023-02-01,S233,Bog,113.9634,0.70519,44.0,S2
1159,464596.4,5262396.0,2023-02-10,S233,Bog,113.9634,0.70519,45.0,S2
1160,464596.4,5262396.0,2023-02-17,S233,Bog,113.9634,0.70519,41.0,S2
1161,464596.4,5262396.0,2023-02-24,S233,Bog,113.9634,0.70519,49.0,S2
1162,464596.4,5262396.0,2023-03-09,S233,Bog,113.9634,0.70519,47.0,S2
1163,464596.4,5262396.0,2023-03-17,S233,Bog,113.9634,0.70519,60.0,S2
1164,464596.4,5262396.0,2023-03-24,S233,Bog,113.9634,0.70519,68.0,S2
1165,464596.4,5262396.0,2023-03-31,S233,Bog,113.9634,0.70519,44.0,S2
1166,464596.4,5262396.0,2023-04-14,S233,Bog,113.9634,0.70519,18.0,S2
1167,464596.4,5262396.0,2023-04-28,S233,Bog,113.9634,0.70519,0.0,S2
1168,464596.4,5262396.0,2023-05-05,S233,Bog,113.9634,0.70519,0.0,S2
1169,464596.4,5262396.0,2023-12-01,S233,Bog,113.9634,0.70519,0.0,S2
1170,464596.4,5262396.0,2024-01-22,S233,Bog,113.9634,0.70519,11.0,S2
1171,464596.4,5262396.0,2024-01-31,S233,Bog,113.9634,0.70519,6.0,S2
1172,464596.4,5262396.0,2024-02-01,S233,Bog,113.9634,0.70519,1.0,S2
1173,464596.4,5262396.0,2024-02-09,S233,Bog,113.9634,0.70519,1.0,S2
1174,464596.4,5262396.0,2024-02-15,S233,Bog,113.9634,0.70519,1.0,S2
1175,464596.4,5262396.0,2024-02-21,S233,Bog,113.9634,0.70519,0.5,S2
1176,464596.4,5262396.0,2024-03-01,S233,Bog,113.9634,0.70519,0.5,S2
1177,464596.4,5262396.0,2024-03-06,S233,Bog,113.9634,0.70519,0.0,S2
1178,464596.4,5262396.0,2024-03-13,S233,Bog,113.9634,0.70519,0.0,S2
1179,464596.4,5262396.0,2024-03-21,S233,Bog,113.9634,0.70519,0.0,S2
1180,464596.4,5262396.0,2024-03-29,S233,Bog,113.9634,0.70519,21.0,S2
1181,464596.4,5262396.0,2024-04-03,S233,Bog,113.9634,0.70519,8.0,S2
1182,464596.4,5262396.0,2024-04-11,S233,Bog,113.9634,0.70519,0.0,S2
1183,464596.4,5262396.0,2024-04-19,S233,Bog,113.9634,0.70519,0.0,S2
1184,464596.4,5262396.0,2024-12-04,S233,Bog,113.9634,0.70519,9.0,S2
1185,464596.4,5262396.0,2024-12-20,S233,Bog,113.9634,0.70519,18.0,S2
1186,464596.4,5262396.0,2025-01-06,S233,Bog,113.9634,0.70519,13.0,S2
1187,464596.4,5262396.0,2025-01-10,S233,Bog,113.9634,0.70519,14.0,S2
1188,464596.4,5262396.0,2025-01-17,S233,Bog,113.9634,0.70519,22.0,S2
1189,464596.4,5262396.0,2025-01-24,S233,Bog,113.9634,0.70519,24.0,S2
1190,464596.4,5262396.0,2025-01-30,S233,Bog,113.9634,0.70519,25.0,S2
1191,464596.4,5262396.0,2025-02-07,S233,Bog,113.9634,0.70519,36.0,S2
1192,464596.4,5262396.0,2024-02-14,S233,Bog,113.9634,0.70519,31.0,S2
1193,464596.4,5262396.0,2025-02-21,S233,Bog,113.9634,0.70519,36.0,S2
1194,464596.4,5262396.0,2025-03-07,S233,Bog,113.9634,0.70519,16.0,S2
1195,464596.4,5262396.0,2025-03-13,S233,Bog,113.9634,0.70519,9.0,S2
1196,464596.4,5262396.0,2025-03-20,S233,Bog,113.9634,0.70519,15.0,S2
1197,464596.4,5262396.0,2025-03-27,S233,Bog,113.9634,0.70519,9.0,S2
1198,464596.4,5262396.0,2025-04-04,S233,Bog,113.9634,0.70519,7.0,S2
1199,464596.4,5262396.0,2025-04-10,S233,Bog,113.9634,0.70519,7.0,S2
1200,464596.4,5262448.0,2022-11-25,S234,Bog,180.0,0.28632,0.0,S2
1201,464596.4,5262448.0,2022-12-02,S234,Bog,180.0,0.28632,9.5,S2
1202,464596.4,5262448.0,2022-12-30,S234,Bog,180.0,0.28632,46.0,S2
1203,464596.4,5262448.0,2023-01-05,S234,Bog,180.0,0.28632,38.0,S2
1204,464596.4,5262448.0,2023-01-13,S234,Bog,180.0,0.28632,35.0,S2
1205,464596.4,5262448.0,2023-01-20,S234,Bog,180.0,0.28632,36.0,S2
1206,464596.4,5262448.0,2023-02-01,S234,Bog,180.0,0.28632,38.5,S2
1207,464596.4,5262448.0,2023-02-10,S234,Bog,180.0,0.28632,41.0,S2
1208,464596.4,5262448.0,2023-02-17,S234,Bog,180.0,0.28632,49.0,S2
1209,464596.4,5262448.0,2023-02-24,S234,Bog,180.0,0.28632,61.0,S2
1210,464596.4,5262448.0,2023-03-09,S234,Bog,180.0,0.28632,54.0,S2
1211,464596.4,5262448.0,2023-03-17,S234,Bog,180.0,0.28632,66.0,S2
1212,464596.4,5262448.0,2023-03-24,S234,Bog,180.0,0.28632,70.0,S2
1213,464596.4,5262448.0,2023-03-31,S234,Bog,180.0,0.28632,62.0,S2
1214,464596.4,5262448.0,2023-04-14,S234,Bog,180.0,0.28632,29.0,S2
1215,464596.4,5262448.0,2023-04-28,S234,Bog,180.0,0.28632,0.0,S2
1216,464596.4,5262448.0,2023-05-05,S234,Bog,180.0,0.28632,0.0,S2
1217,464596.4,5262448.0,2023-12-01,S234,Bog,180.0,0.28632,0.0,S2
1218,464596.4,5262448.0,2024-01-22,S234,Bog,180.0,0.28632,11.0,S2
1219,464596.4,5262448.0,2024-01-31,S234,Bog,180.0,0.28632,8.0,S2
1220,464596.4,5262448.0,2024-02-01,S234,Bog,180.0,0.28632,6.5,S2
1221,464596.4,5262448.0,2024-02-09,S234,Bog,180.0,0.28632,6.5,S2
1222,464596.4,5262448.0,2024-02-15,S234,Bog,180.0,0.28632,4.0,S2
1223,464596.4,5262448.0,2024-02-21,S234,Bog,180.0,0.28632,4.0,S2
1224,464596.4,5262448.0,2024-03-01,S234,Bog,180.0,0.28632,1.0,S2
1225,464596.4,5262448.0,2024-03-06,S234,Bog,180.0,0.28632,0.0,S2
1226,464596.4,5262448.0,2024-03-13,S234,Bog,180.0,0.28632,0.0,S2
1227,464596.4,5262448.0,2024-03-21,S234,Bog,180.0,0.28632,0.0,S2
1228,464596.4,5262448.0,2024-03-29,S234,Bog,180.0,0.28632,15.0,S2
1229,464596.4,5262448.0,2024-04-03,S234,Bog,180.0,0.28632,13.0,S2
1230,464596.4,5262448.0,2024-04-11,S234,Bog,180.0,0.28632,0.0,S2
1231,464596.4,5262448.0,2024-04-19,S234,Bog,180.0,0.28632,0.0,S2
1232,464596.4,5262448.0,2024-12-04,S234,Bog,180.0,0.28632,15.0,S2
1233,464596.4,5262448.0,2024-12-20,S234,Bog,180.0,0.28632,28.0,S2
1234,464596.4,5262448.0,2025-01-06,S234,Bog,180.0,0.28632,15.0,S2
1235,464596.4,5262448.0,2025-01-10,S234,Bog,180.0,0.28632,22.0,S2
1236,464596.4,5262448.0,2025-01-17,S234,Bog,180.0,0.28632,25.0,S2
1237,464596.4,5262448.0,2025-01-24,S234,Bog,180.0,0.28632,28.0,S2
1238,464596.4,5262448.0,2025-01-30,S234,Bog,180.0,0.28632,24.0,S2
1239,464596.4,5262448.0,2025-02-07,S234,Bog,180.0,0.28632,44.0,S2
1240,464596.4,5262448.0,2024-02-14,S234,Bog,180.0,0.28632,41.0,S2
1241,464596.4,5262448.0,2025-02-21,S234,Bog,180.0,0.28632,40.0,S2
1242,464596.4,5262448.0,2025-03-07,S234,Bog,180.0,0.28632,30.0,S2
1243,464596.4,5262448.0,2025-03-13,S234,Bog,180.0,0.28632,21.0,S2
1244,464596.4,5262448.0,2025-03-20,S234,Bog,180.0,0.28632,12.0,S2
1245,464596.4,5262448.0,2025-03-27,S234,Bog,180.0,0.28632,5.0,S2
1246,464596.4,5262448.0,2025-04-04,S234,Bog,180.0,0.28632,8.0,S2
1247,464596.4,5262448.0,2025-04-10,S234,Bog,180.0,0.28632,0.0,S2
1248,464596.4,5262500.0,2022-11-25,S235,Lagg,105.2713,0.40827,0.0,S2
1249,464596.4,5262500.0,2022-12-02,S235,Lagg,105.2713,0.40827,14.0,S2
1250,464596.4,5262500.0,2022-12-30,S235,Lagg,105.2713,0.40827,37.0,S2
1251,464596.4,5262500.0,2023-01-05,S235,Lagg,105.2713,0.40827,46.5,S2
1252,464596.4,5262500.0,2023-01-13,S235,Lagg,105.2713,0.40827,33.0,S2
1253,464596.4,5262500.0,2023-01-20,S235,Lagg,105.2713,0.40827,49.5,S2
1254,464596.4,5262500.0,2023-02-01,S235,Lagg,105.2713,0.40827,45.75,S2
1255,464596.4,5262500.0,2023-02-10,S235,Lagg,105.2713,0.40827,42.0,S2
1256,464596.4,5262500.0,2023-02-17,S235,Lagg,105.2713,0.40827,42.0,S2
1257,464596.4,5262500.0,2023-02-24,S235,Lagg,105.2713,0.40827,56.0,S2
1258,464596.4,5262500.0,2023-03-09,S235,Lagg,105.2713,0.40827,60.0,S2
1259,464596.4,5262500.0,2023-03-17,S235,Lagg,105.2713,0.40827,68.0,S2
1260,464596.4,5262500.0,2023-03-24,S235,Lagg,105.2713,0.40827,75.0,S2
1261,464596.4,5262500.0,2023-03-31,S235,Lagg,105.2713,0.40827,66.0,S2
1262,464596.4,5262500.0,2023-04-14,S235,Lagg,105.2713,0.40827,26.0,S2
1263,464596.4,5262500.0,2023-04-28,S235,Lagg,105.2713,0.40827,0.0,S2
1264,464596.4,5262500.0,2023-05-05,S235,Lagg,105.2713,0.40827,0.0,S2
1265,464596.4,5262500.0,2023-12-01,S235,Lagg,105.2713,0.40827,0.0,S2
1266,464596.4,5262500.0,2024-01-22,S235,Lagg,105.2713,0.40827,13.0,S2
1267,464596.4,5262500.0,2024-01-31,S235,Lagg,105.2713,0.40827,10.0,S2
1268,464596.4,5262500.0,2024-02-01,S235,Lagg,105.2713,0.40827,3.0,S2
1269,464596.4,5262500.0,2024-02-09,S235,Lagg,105.2713,0.40827,3.0,S2
1270,464596.4,5262500.0,2024-02-15,S235,Lagg,105.2713,0.40827,4.0,S2
1271,464596.4,5262500.0,2024-02-21,S235,Lagg,105.2713,0.40827,5.0,S2
1272,464596.4,5262500.0,2024-03-01,S235,Lagg,105.2713,0.40827,2.0,S2
1273,464596.4,5262500.0,2024-03-06,S235,Lagg,105.2713,0.40827,0.0,S2
1274,464596.4,5262500.0,2024-03-13,S235,Lagg,105.2713,0.40827,0.0,S2
1275,464596.4,5262500.0,2024-03-21,S235,Lagg,105.2713,0.40827,0.0,S2
1276,464596.4,5262500.0,2024-03-29,S235,Lagg,105.2713,0.40827,21.0,S2
1277,464596.4,5262500.0,2024-04-03,S235,Lagg,105.2713,0.40827,10.0,S2
1278,464596.4,5262500.0,2024-04-11,S235,Lagg,105.2713,0.40827,0.0,S2
1279,464596.4,5262500.0,2024-04-19,S235,Lagg,105.2713,0.40827,0.0,S2
1280,464596.4,5262500.0,2024-12-04,S235,Lagg,105.2713,0.40827,11.0,S2
1281,464596.4,5262500.0,2024-12-20,S235,Lagg,105.2713,0.40827,23.0,S2
1282,464596.4,5262500.0,2025-01-06,S235,Lagg,105.2713,0.40827,22.0,S2
1283,464596.4,5262500.0,2025-01-10,S235,Lagg,105.2713,0.40827,22.0,S2
1284,464596.4,5262500.0,2025-01-17,S235,Lagg,105.2713,0.40827,27.0,S2
1285,464596.4,5262500.0,2025-01-24,S235,Lagg,105.2713,0.40827,32.0,S2
1286,464596.4,5262500.0,2025-01-30,S235,Lagg,105.2713,0.40827,32.0,S2
1287,464596.4,5262500.0,2025-02-07,S235,Lagg,105.2713,0.40827,49.0,S2
1288,464596.4,5262500.0,2024-02-14,S235,Lagg,105.2713,0.40827,43.0,S2
1289,464596.4,5262500.0,2025-02-21,S235,Lagg,105.2713,0.40827,43.0,S2
1290,464596.4,5262500.0,2025-03-07,S235,Lagg,105.2713,0.40827,28.0,S2
1291,464596.4,5262500.0,2025-03-13,S235,Lagg,105.2713,0.40827,28.0,S2
